date,time,asset,dir,session,pnl,result,phase,be,loss_reasons,exit_type,rr,risk_pct,score,ict,smc,wyc,conditions,inst_score,grade
2025-05-21,05:05,GBP,BULL,LONDON,-896.7,LOSS,3,False,['ASIAN_LOW_BROKEN'],SL_FULL,3.0,0.75,7,3,3,1,"['ICT_SWEEP', 'ICT_OB', 'ICT_PD', 'SMC_CHOCH', 'SMC_LIQ', 'SMC_IMBAL', 'WYC_EFFORT']",53.8,C
2025-05-21,05:20,GBP,BULL,LONDON,-614.84,LOSS,3,False,"['ASIAN_LOW_BROKEN', 'BEARISH_CANDLE', 'BIG_CANDLE']",SL_FULL,3.0,0.5,7,2,3,2,"['ICT_SWEEP', 'ICT_PD', 'SMC_CHOCH', 'SMC_LIQ', 'SMC_IMBAL', 'WYC_TEST', 'WYC_EFFORT']",53.8,C
2025-05-22,03:00,GBP,BULL,LONDON,-625.22,LOSS,3,False,"['ASIAN_LOW_BROKEN', 'BEARISH_CANDLE']",SL_FULL,3.0,0.5,7,3,2,2,"['ICT_SWEEP', 'ICT_OB', 'ICT_PD', 'SMC_CHOCH', 'SMC_IMBAL', 'WYC_SPRING', 'WYC_TEST']",53.8,C
2025-05-22,03:20,GBP,BULL,LONDON,379.11,WIN,3,False,[],TP_FULL,2.5,0.25,6,2,3,1,"['ICT_SWEEP', 'ICT_PD', 'SMC_CHOCH', 'SMC_LIQ', 'SMC_IMBAL', 'WYC_CAUSE']",46.2,C
2025-05-22,03:25,GBP,BULL,LONDON,105.62,WIN,3,True,[],TP_PARTIAL_BE,3.0,0.25,9,4,3,2,"['ICT_SWEEP', 'ICT_OB', 'ICT_CISD', 'ICT_PD', 'SMC_CHOCH', 'SMC_LIQ', 'SMC_IMBAL', 'WYC_CAUSE', 'WYC_EFFORT']",69.2,B
2025-05-22,03:40,GBP,BULL,LONDON,-602.78,LOSS,3,False,['NORMAL_SL'],SL_FULL,3.0,0.5,7,2,3,2,"['ICT_SWEEP', 'ICT_PD', 'SMC_CHOCH', 'SMC_LIQ', 'SMC_IMBAL', 'WYC_SPRING', 'WYC_TEST']",53.8,C
2025-05-22,10:05,GBP,BULL,NEWYORK,226.8,WIN,3,True,[],TP_PARTIAL_BE,3.0,0.5,8,3,3,2,"['ICT_SWEEP', 'ICT_CISD', 'ICT_PD', 'SMC_CHOCH', 'SMC_LIQ', 'SMC_IMBAL', 'WYC_CAUSE', 'WYC_EFFORT']",61.5,B
2025-05-22,11:15,GBP,BULL,NEWYORK,215.08,WIN,3,False,[],TIMEOUT_MTM,2.5,0.5,5,2,2,1,"['ICT_SWEEP', 'ICT_PD', 'SMC_LIQ', 'SMC_IMBAL', 'WYC_EFFORT']",38.5,D
2025-05-22,11:20,GBP,BULL,NEWYORK,-879.0,LOSS,3,False,['NORMAL_SL'],SL_FULL,2.5,0.75,6,3,2,1,"['ICT_SWEEP', 'ICT_OB', 'ICT_PD', 'SMC_LIQ', 'SMC_IMBAL', 'WYC_EFFORT']",46.2,C
2025-05-23,03:00,GBP,BULL,LONDON,1123.44,WIN,3,False,[],TP_FULL,2.5,0.75,6,2,3,1,"['ICT_SWEEP', 'ICT_PD', 'SMC_CHOCH', 'SMC_LIQ', 'SMC_IMBAL', 'WYC_EFFORT']",46.2,C
2025-05-23,09:00,EUR,BEAR,NEWYORK,-47.12,LOSS,3,False,"['ASIAN_HIGH_BROKEN', 'BULLISH_CANDLE', 'BIG_CANDLE']",TP_PARTIAL_SL,3.0,0.75,8,3,2,3,"['ICT_SWEEP', 'ICT_FVG', 'ICT_PD', 'SMC_CHOCH', 'SMC_IMBAL', 'WYC_TEST', 'WYC_CAUSE', 'WYC_EFFORT']",61.5,B
2025-05-23,09:10,EUR,BEAR,NEWYORK,-57.97,LOSS,3,False,['ASIAN_HIGH_BROKEN'],TP_PARTIAL_SL,3.0,0.75,7,3,2,2,"['ICT_SWEEP', 'ICT_CISD', 'ICT_PD', 'SMC_CHOCH', 'SMC_IMBAL', 'WYC_CAUSE', 'WYC_EFFORT']",53.8,C
2025-05-23,09:15,EUR,BEAR,NEWYORK,-540.03,LOSS,3,False,"['ASIAN_HIGH_BROKEN', 'BULLISH_CANDLE']",SL_FULL,3.0,0.5,8,5,1,2,"['ICT_SWEEP', 'ICT_FVG', 'ICT_OB', 'ICT_CISD', 'ICT_PD', 'SMC_IMBAL', 'WYC_TEST', 'WYC_CAUSE']",61.5,B
2025-05-26,04:30,EUR,BULL,LONDON,-598.2,LOSS,3,False,['NORMAL_SL'],SL_FULL,2.5,0.5,5,2,2,1,"['ICT_SWEEP', 'ICT_PD', 'SMC_LIQ', 'SMC_IMBAL', 'WYC_EFFORT']",38.5,D
2025-05-26,05:25,GBP,BULL,LONDON,-337.16,LOSS,3,False,"['ASIAN_LOW_BROKEN', 'BEARISH_CANDLE']",SL_FULL,3.0,0.25,7,2,3,2,"['ICT_SWEEP', 'ICT_PD', 'SMC_CHOCH', 'SMC_LIQ', 'SMC_IMBAL', 'WYC_SPRING', 'WYC_CAUSE']",53.8,C
2025-05-26,05:55,GBP,BULL,LONDON,66.92,WIN,3,True,[],TP_PARTIAL_BE,3.0,0.25,7,2,3,2,"['ICT_SWEEP', 'ICT_PD', 'SMC_CHOCH', 'SMC_LIQ', 'SMC_IMBAL', 'WYC_CAUSE', 'WYC_EFFORT']",53.8,C
2025-05-26,08:00,GBP,BULL,NEWYORK,-346.54,LOSS,3,False,['ASIAN_LOW_BROKEN'],SL_FULL,3.0,0.25,7,3,3,1,"['ICT_SWEEP', 'ICT_CISD', 'ICT_PD', 'SMC_CHOCH', 'SMC_LIQ', 'SMC_IMBAL', 'WYC_EFFORT']",53.8,C
2025-05-26,08:10,GBP,BULL,NEWYORK,-353.77,LOSS,3,False,"['ASIAN_LOW_BROKEN', 'BEARISH_CANDLE']",SL_FULL,3.0,0.25,7,4,2,1,"['ICT_SWEEP', 'ICT_FVG', 'ICT_CISD', 'ICT_PD', 'SMC_LIQ', 'SMC_IMBAL', 'WYC_EFFORT']",53.8,C
2025-05-26,08:35,GBP,BULL,NEWYORK,333.95,WIN,3,False,[],TP_FULL,2.5,0.25,6,2,2,2,"['ICT_SWEEP', 'ICT_PD', 'SMC_CHOCH', 'SMC_IMBAL', 'WYC_SPRING', 'WYC_CAUSE']",46.2,C
2025-05-26,08:45,GBP,BULL,NEWYORK,329.08,WIN,3,False,[],TP_FULL,2.5,0.25,6,2,3,1,"['ICT_SWEEP', 'ICT_PD', 'SMC_CHOCH', 'SMC_LIQ', 'SMC_IMBAL', 'WYC_TEST']",46.2,C
2025-05-26,08:55,GBP,BULL,NEWYORK,667.46,WIN,3,False,[],TP_FULL,2.5,0.5,6,2,2,2,"['ICT_SWEEP', 'ICT_PD', 'SMC_LIQ', 'SMC_IMBAL', 'WYC_CAUSE', 'WYC_EFFORT']",46.2,C
2025-05-26,09:00,EUR,BULL,NEWYORK,211.84,WIN,3,True,[],TP_PARTIAL_BE,2.5,0.5,6,3,2,1,"['ICT_SWEEP', 'ICT_OB', 'ICT_PD', 'SMC_LIQ', 'SMC_IMBAL', 'WYC_CAUSE']",46.2,C
2025-05-26,09:20,GBP,BULL,NEWYORK,1001.85,WIN,3,False,[],TP_FULL,2.5,0.75,6,3,2,1,"['ICT_SWEEP', 'ICT_OB', 'ICT_PD', 'SMC_LIQ', 'SMC_IMBAL', 'WYC_TEST']",46.2,C
2025-05-28,03:20,GBP,BEAR,LONDON,-929.93,LOSS,3,False,['ASIAN_HIGH_BROKEN'],SL_FULL,3.0,0.75,7,2,2,3,"['ICT_SWEEP', 'ICT_PD', 'SMC_CHOCH', 'SMC_IMBAL', 'WYC_SPRING', 'WYC_TEST', 'WYC_EFFORT']",53.8,C
2025-05-28,03:25,GBP,BEAR,LONDON,-924.95,LOSS,3,False,['ASIAN_HIGH_BROKEN'],SL_FULL,3.0,0.75,8,3,3,2,"['ICT_SWEEP', 'ICT_OB', 'ICT_PD', 'SMC_CHOCH', 'SMC_LIQ', 'SMC_IMBAL', 'WYC_TEST', 'WYC_EFFORT']",61.5,B
2025-05-28,03:30,GBP,BEAR,LONDON,-618.34,LOSS,3,False,"['ASIAN_HIGH_BROKEN', 'BULLISH_CANDLE']",SL_FULL,3.0,0.5,8,3,3,2,"['ICT_SWEEP', 'ICT_FVG', 'ICT_PD', 'SMC_CHOCH', 'SMC_LIQ', 'SMC_IMBAL', 'WYC_TEST', 'WYC_EFFORT']",61.5,B
2025-05-30,03:00,GBP,BEAR,LONDON,194.55,WIN,3,True,[],TP_PARTIAL_BE,3.0,0.5,7,2,3,2,"['ICT_SWEEP', 'ICT_PD', 'SMC_CHOCH', 'SMC_LIQ', 'SMC_IMBAL', 'WYC_CAUSE', 'WYC_EFFORT']",53.8,C
2025-05-30,08:55,EUR,BULL,NEWYORK,-548.62,LOSS,3,False,['ASIAN_LOW_BROKEN'],SL_FULL,2.5,0.5,5,2,1,2,"['ICT_SWEEP', 'ICT_PD', 'SMC_IMBAL', 'WYC_SPRING', 'WYC_TEST']",38.5,D
2025-05-30,09:05,GBP,BEAR,NEWYORK,785.92,WIN,3,False,[],TP_FULL,2.5,0.5,6,2,3,1,"['ICT_SWEEP', 'ICT_PD', 'SMC_CHOCH', 'SMC_LIQ', 'SMC_IMBAL', 'WYC_EFFORT']",46.2,C
2025-05-30,09:10,GBP,BEAR,NEWYORK,913.54,WIN,3,False,[],TP_FULL,3.0,0.5,7,4,2,1,"['ICT_SWEEP', 'ICT_OB', 'ICT_CISD', 'ICT_PD', 'SMC_LIQ', 'SMC_IMBAL', 'WYC_CAUSE']",53.8,C
2025-05-30,09:20,GBP,BEAR,NEWYORK,1371.91,WIN,3,False,[],TP_FULL,3.0,0.75,7,3,3,1,"['ICT_SWEEP', 'ICT_CISD', 'ICT_PD', 'SMC_BOS', 'SMC_LIQ', 'SMC_IMBAL', 'WYC_CAUSE']",53.8,C
2025-05-30,10:10,GBP,BULL,NEWYORK,363.35,WIN,3,True,[],TP_PARTIAL_BE,3.0,0.75,8,3,3,2,"['ICT_SWEEP', 'ICT_OB', 'ICT_PD', 'SMC_CHOCH', 'SMC_LIQ', 'SMC_IMBAL', 'WYC_CAUSE', 'WYC_EFFORT']",61.5,B
2025-05-30,10:15,GBP,BULL,NEWYORK,366.35,WIN,3,True,[],TP_PARTIAL_BE,3.0,0.75,7,3,3,1,"['ICT_SWEEP', 'ICT_FVG', 'ICT_PD', 'SMC_CHOCH', 'SMC_LIQ', 'SMC_IMBAL', 'WYC_EFFORT']",53.8,C
2025-05-30,10:25,EUR,BULL,NEWYORK,1233.76,WIN,3,False,[],TP_FULL,2.5,0.75,5,2,2,1,"['ICT_SWEEP', 'ICT_PD', 'SMC_CHOCH', 'SMC_IMBAL', 'WYC_EFFORT']",38.5,D
2025-05-30,10:45,EUR,BULL,NEWYORK,1233.12,WIN,3,False,[],TP_FULL,2.5,0.75,5,2,2,1,"['ICT_SWEEP', 'ICT_PD', 'SMC_LIQ', 'SMC_IMBAL', 'WYC_SPRING']",38.5,D
2025-06-03,03:05,EUR,BEAR,LONDON,-878.72,LOSS,3,False,['BULLISH_CANDLE'],SL_FULL,2.5,0.75,6,2,2,2,"['ICT_SWEEP', 'ICT_PD', 'SMC_LIQ', 'SMC_IMBAL', 'WYC_CAUSE', 'WYC_EFFORT']",46.2,C
2025-06-03,10:20,GBP,BULL,NEWYORK,276.42,WIN,3,False,[],TIMEOUT_MTM,3.0,0.75,8,3,3,2,"['ICT_SWEEP', 'ICT_OB', 'ICT_PD', 'SMC_CHOCH', 'SMC_LIQ', 'SMC_IMBAL', 'WYC_CAUSE', 'WYC_EFFORT']",61.5,B
2025-06-04,08:10,GOLD,BULL,NEWYORK,-271.3,LOSS,3,True,"['BE_REVERSAL', 'ASIAN_LOW_BROKEN', 'BEARISH_CANDLE']",BE_FLAT,2.5,0.75,5,2,2,1,"['ICT_SWEEP', 'ICT_PD', 'SMC_LIQ', 'SMC_IMBAL', 'WYC_EFFORT']",38.5,D
2025-06-05,10:05,GOLD,BEAR,NEWYORK,1271.31,WIN,3,False,[],TP_FULL,3.0,0.75,7,4,2,1,"['ICT_SWEEP', 'ICT_OB', 'ICT_CISD', 'ICT_PD', 'SMC_BOS', 'SMC_IMBAL', 'WYC_EFFORT']",53.8,C
2025-06-05,10:15,GOLD,BEAR,NEWYORK,888.14,WIN,3,False,[],TP_FULL,2.0,0.75,4,2,1,1,"['ICT_SWEEP', 'ICT_PD', 'SMC_IMBAL', 'WYC_TEST']",30.8,D
2025-06-05,10:30,GOLD,BEAR,NEWYORK,240.1,WIN,3,True,[],TP_PARTIAL_BE,3.0,0.75,7,3,2,2,"['ICT_SWEEP', 'ICT_OB', 'ICT_PD', 'SMC_LIQ', 'SMC_IMBAL', 'WYC_TEST', 'WYC_EFFORT']",53.8,C
2025-06-05,10:50,GOLD,BEAR,NEWYORK,1289.49,WIN,3,False,[],TP_FULL,3.0,0.75,10,5,3,2,"['ICT_SWEEP', 'ICT_FVG', 'ICT_OB', 'ICT_CISD', 'ICT_PD', 'SMC_BOS', 'SMC_CHOCH', 'SMC_IMBAL', 'WYC_CAUSE', 'WYC_EFFORT']",76.9,A
2025-06-11,10:10,GOLD,BULL,NEWYORK,220.62,WIN,3,True,[],TP_PARTIAL_BE,3.0,0.75,8,3,3,2,"['ICT_SWEEP', 'ICT_OB', 'ICT_PD', 'SMC_CHOCH', 'SMC_LIQ', 'SMC_IMBAL', 'WYC_TEST', 'WYC_EFFORT']",61.5,B
2025-06-11,10:20,GOLD,BULL,NEWYORK,189.15,WIN,3,True,[],TP_PARTIAL_BE,2.5,0.75,5,2,2,1,"['ICT_SWEEP', 'ICT_PD', 'SMC_LIQ', 'SMC_IMBAL', 'WYC_EFFORT']",38.5,D
2025-06-11,10:35,GOLD,BULL,NEWYORK,-1075.43,LOSS,3,False,['ASIAN_LOW_BROKEN'],SL_FULL,2.5,0.75,5,2,2,1,"['ICT_SWEEP', 'ICT_PD', 'SMC_LIQ', 'SMC_IMBAL', 'WYC_CAUSE']",38.5,D
2025-06-11,10:40,GOLD,BULL,NEWYORK,140.67,WIN,3,True,[],TP_PARTIAL_BE,3.0,0.75,7,3,1,3,"['ICT_SWEEP', 'ICT_OB', 'ICT_PD', 'SMC_IMBAL', 'WYC_TEST', 'WYC_CAUSE', 'WYC_EFFORT']",53.8,C
2025-06-12,04:00,GBP,BULL,LONDON,95.42,WIN,3,True,[],BE_FLAT,3.0,0.75,9,4,3,2,"['ICT_SWEEP', 'ICT_FVG', 'ICT_OB', 'ICT_PD', 'SMC_CHOCH', 'SMC_LIQ', 'SMC_IMBAL', 'WYC_CAUSE', 'WYC_EFFORT']",69.2,B
2025-06-12,04:10,GBP,BULL,LONDON,91.99,WIN,3,True,[],BE_FLAT,2.5,0.75,5,2,2,1,"['ICT_SWEEP', 'ICT_PD', 'SMC_CHOCH', 'SMC_IMBAL', 'WYC_TEST']",38.5,D
2025-06-13,03:20,EUR,BEAR,LONDON,1238.34,WIN,3,False,[],TP_FULL,2.5,0.75,6,2,3,1,"['ICT_SWEEP', 'ICT_PD', 'SMC_CHOCH', 'SMC_LIQ', 'SMC_IMBAL', 'WYC_EFFORT']",46.2,C
2025-06-13,03:25,EUR,BEAR,LONDON,1425.27,WIN,3,False,[],TP_FULL,3.0,0.75,8,4,3,1,"['ICT_SWEEP', 'ICT_FVG', 'ICT_OB', 'ICT_PD', 'SMC_CHOCH', 'SMC_LIQ', 'SMC_IMBAL', 'WYC_EFFORT']",61.5,B
2025-06-13,03:45,EUR,BEAR,LONDON,409.21,WIN,3,True,[],TP_PARTIAL_BE,2.5,0.75,5,2,2,1,"['ICT_SWEEP', 'ICT_PD', 'SMC_LIQ', 'SMC_IMBAL', 'WYC_EFFORT']",38.5,D
2025-06-13,03:55,EUR,BEAR,LONDON,1226.95,WIN,3,False,[],TP_FULL,2.5,0.75,6,2,3,1,"['ICT_SWEEP', 'ICT_PD', 'SMC_CHOCH', 'SMC_LIQ', 'SMC_IMBAL', 'WYC_EFFORT']",46.2,C
2025-06-13,04:00,EUR,BEAR,LONDON,1415.05,WIN,3,False,[],TP_FULL,3.0,0.75,8,4,3,1,"['ICT_SWEEP', 'ICT_FVG', 'ICT_CISD', 'ICT_PD', 'SMC_BOS', 'SMC_CHOCH', 'SMC_IMBAL', 'WYC_EFFORT']",61.5,B
2025-06-13,04:05,GBP,BEAR,LONDON,1368.31,WIN,3,False,[],TP_FULL,3.0,0.75,7,3,3,1,"['ICT_SWEEP', 'ICT_CISD', 'ICT_PD', 'SMC_CHOCH', 'SMC_LIQ', 'SMC_IMBAL', 'WYC_CAUSE']",53.8,C
2025-06-13,04:10,GBP,BEAR,LONDON,-888.2,LOSS,3,False,"['ASIAN_HIGH_BROKEN', 'BULLISH_CANDLE', 'BIG_CANDLE']",SL_FULL,3.0,0.75,7,3,2,2,"['ICT_SWEEP', 'ICT_CISD', 'ICT_PD', 'SMC_LIQ', 'SMC_IMBAL', 'WYC_TEST', 'WYC_CAUSE']",53.8,C
2025-06-13,04:20,EUR,BEAR,LONDON,1219.3,WIN,3,False,[],TP_FULL,2.5,0.75,6,2,2,2,"['ICT_SWEEP', 'ICT_PD', 'SMC_LIQ', 'SMC_IMBAL', 'WYC_SPRING', 'WYC_EFFORT']",46.2,C
2025-06-13,04:35,EUR,BEAR,LONDON,-284.23,LOSS,3,False,['NORMAL_SL'],TIMEOUT_MTM,3.0,0.75,7,2,3,2,"['ICT_SWEEP', 'ICT_PD', 'SMC_CHOCH', 'SMC_LIQ', 'SMC_IMBAL', 'WYC_SPRING', 'WYC_EFFORT']",53.8,C
2025-06-13,04:40,GBP,BEAR,LONDON,1342.14,WIN,3,False,[],TP_FULL,3.0,0.75,7,3,3,1,"['ICT_SWEEP', 'ICT_OB', 'ICT_PD', 'SMC_CHOCH', 'SMC_LIQ', 'SMC_IMBAL', 'WYC_EFFORT']",53.8,C
2025-06-17,08:30,EUR,BEAR,NEWYORK,1319.17,WIN,3,False,[],TP_FULL,3.0,0.75,7,2,3,2,"['ICT_SWEEP', 'ICT_PD', 'SMC_CHOCH', 'SMC_LIQ', 'SMC_IMBAL', 'WYC_CAUSE', 'WYC_EFFORT']",53.8,C
2025-06-17,08:40,EUR,BEAR,NEWYORK,1174.04,WIN,3,False,[],TP_FULL,2.5,0.75,6,3,2,1,"['ICT_SWEEP', 'ICT_CISD', 'ICT_PD', 'SMC_CHOCH', 'SMC_IMBAL', 'WYC_CAUSE']",46.2,C
2025-06-17,09:25,EUR,BEAR,NEWYORK,1214.1,WIN,3,False,[],TP_FULL,2.5,0.75,5,2,2,1,"['ICT_SWEEP', 'ICT_PD', 'SMC_CHOCH', 'SMC_IMBAL', 'WYC_EFFORT']",38.5,D
2025-06-17,09:40,GOLD,BEAR,NEWYORK,974.38,WIN,3,False,[],TP_FULL,2.5,0.75,6,2,3,1,"['ICT_SWEEP', 'ICT_PD', 'SMC_CHOCH', 'SMC_LIQ', 'SMC_IMBAL', 'WYC_CAUSE']",46.2,C
2025-06-18,03:25,GBP,BEAR,LONDON,314.01,WIN,3,True,[],TP_PARTIAL_BE,3.0,0.75,7,3,3,1,"['ICT_SWEEP', 'ICT_FVG', 'ICT_PD', 'SMC_CHOCH', 'SMC_LIQ', 'SMC_IMBAL', 'WYC_TEST']",53.8,C
2025-06-18,03:30,GBP,BEAR,LONDON,316.86,WIN,3,True,[],TP_PARTIAL_BE,2.5,0.75,6,2,3,1,"['ICT_SWEEP', 'ICT_PD', 'SMC_CHOCH', 'SMC_LIQ', 'SMC_IMBAL', 'WYC_CAUSE']",46.2,C
2025-06-18,03:40,GBP,BEAR,LONDON,315.04,WIN,3,True,[],TP_PARTIAL_BE,2.5,0.75,6,2,2,2,"['ICT_SWEEP', 'ICT_PD', 'SMC_LIQ', 'SMC_IMBAL', 'WYC_CAUSE', 'WYC_EFFORT']",46.2,C
2025-06-18,03:45,GBP,BEAR,LONDON,-925.16,LOSS,3,False,"['ASIAN_HIGH_BROKEN', 'BULLISH_CANDLE']",SL_FULL,3.0,0.75,9,4,3,2,"['ICT_SWEEP', 'ICT_OB', 'ICT_CISD', 'ICT_PD', 'SMC_BOS', 'SMC_LIQ', 'SMC_IMBAL', 'WYC_CAUSE', 'WYC_EFFORT']",69.2,B
2025-06-18,03:55,GBP,BEAR,LONDON,-930.6,LOSS,3,False,"['ASIAN_HIGH_BROKEN', 'BULLISH_CANDLE']",SL_FULL,2.5,0.75,5,2,2,1,"['ICT_SWEEP', 'ICT_PD', 'SMC_LIQ', 'SMC_IMBAL', 'WYC_TEST']",38.5,D
2025-06-18,04:00,EUR,BEAR,LONDON,777.98,WIN,3,False,[],TP_FULL,2.5,0.5,6,3,2,1,"['ICT_SWEEP', 'ICT_OB', 'ICT_PD', 'SMC_LIQ', 'SMC_IMBAL', 'WYC_TEST']",46.2,C
2025-06-18,04:10,EUR,BEAR,LONDON,771.78,WIN,3,False,[],TP_FULL,2.5,0.5,6,2,2,2,"['ICT_SWEEP', 'ICT_PD', 'SMC_LIQ', 'SMC_IMBAL', 'WYC_CAUSE', 'WYC_EFFORT']",46.2,C
2025-06-18,04:15,EUR,BEAR,LONDON,1326.3,WIN,3,False,[],TP_FULL,3.0,0.75,9,4,3,2,"['ICT_SWEEP', 'ICT_OB', 'ICT_CISD', 'ICT_PD', 'SMC_BOS', 'SMC_LIQ', 'SMC_IMBAL', 'WYC_CAUSE', 'WYC_EFFORT']",69.2,B
2025-06-18,04:20,EUR,BEAR,LONDON,318.05,WIN,3,True,[],TP_PARTIAL_BE,3.0,0.75,9,4,3,2,"['ICT_SWEEP', 'ICT_FVG', 'ICT_CISD', 'ICT_PD', 'SMC_BOS', 'SMC_LIQ', 'SMC_IMBAL', 'WYC_CAUSE', 'WYC_EFFORT']",69.2,B
2025-06-18,04:25,GBP,BEAR,LONDON,-959.79,LOSS,3,False,"['ASIAN_HIGH_BROKEN', 'BULLISH_CANDLE']",SL_FULL,3.0,0.75,9,4,4,1,"['ICT_SWEEP', 'ICT_FVG', 'ICT_CISD', 'ICT_PD', 'SMC_BOS', 'SMC_CHOCH', 'SMC_LIQ', 'SMC_IMBAL', 'WYC_EFFORT']",69.2,B
2025-06-20,03:10,EUR,BULL,LONDON,1352.25,WIN,3,False,[],TP_FULL,3.0,0.75,7,2,2,3,"['ICT_SWEEP', 'ICT_PD', 'SMC_LIQ', 'SMC_IMBAL', 'WYC_SPRING', 'WYC_CAUSE', 'WYC_EFFORT']",53.8,C
2025-06-20,03:15,EUR,BULL,LONDON,1344.18,WIN,3,False,[],TP_FULL,3.0,0.75,7,3,3,1,"['ICT_SWEEP', 'ICT_OB', 'ICT_PD', 'SMC_CHOCH', 'SMC_LIQ', 'SMC_IMBAL', 'WYC_TEST']",53.8,C
2025-06-20,03:30,EUR,BULL,LONDON,-916.25,LOSS,3,False,"['ASIAN_LOW_BROKEN', 'BEARISH_CANDLE']",SL_FULL,3.0,0.75,7,2,3,2,"['ICT_SWEEP', 'ICT_PD', 'SMC_CHOCH', 'SMC_LIQ', 'SMC_IMBAL', 'WYC_CAUSE', 'WYC_EFFORT']",53.8,C
2025-06-20,03:45,EUR,BULL,LONDON,1155.92,WIN,3,False,[],TP_FULL,2.5,0.75,6,2,2,2,"['ICT_SWEEP', 'ICT_PD', 'SMC_LIQ', 'SMC_IMBAL', 'WYC_SPRING', 'WYC_CAUSE']",46.2,C
2025-06-20,03:50,EUR,BULL,LONDON,1156.42,WIN,3,False,[],TP_FULL,2.5,0.75,6,3,2,1,"['ICT_SWEEP', 'ICT_OB', 'ICT_PD', 'SMC_LIQ', 'SMC_IMBAL', 'WYC_TEST']",46.2,C
2025-06-20,04:05,GBP,BULL,LONDON,1138.8,WIN,3,False,[],TP_FULL,2.5,0.75,6,3,2,1,"['ICT_SWEEP', 'ICT_OB', 'ICT_PD', 'SMC_LIQ', 'SMC_IMBAL', 'WYC_SPRING']",46.2,C
2025-06-20,04:25,EUR,BULL,LONDON,1335.72,WIN,3,False,[],TP_FULL,3.0,0.75,7,2,3,2,"['ICT_SWEEP', 'ICT_PD', 'SMC_CHOCH', 'SMC_LIQ', 'SMC_IMBAL', 'WYC_SPRING', 'WYC_EFFORT']",53.8,C
2025-06-20,04:35,GBP,BULL,LONDON,-192.56,LOSS,3,False,['ASIAN_LOW_BROKEN'],TP_PARTIAL_SL,3.0,0.75,8,3,4,1,"['ICT_SWEEP', 'ICT_CISD', 'ICT_PD', 'SMC_BOS', 'SMC_CHOCH', 'SMC_LIQ', 'SMC_IMBAL', 'WYC_EFFORT']",61.5,B
2025-06-20,04:40,EUR,BULL,LONDON,1324.1,WIN,3,False,[],TP_FULL,3.0,0.75,8,4,3,1,"['ICT_SWEEP', 'ICT_OB', 'ICT_CISD', 'ICT_PD', 'SMC_CHOCH', 'SMC_LIQ', 'SMC_IMBAL', 'WYC_EFFORT']",61.5,B
2025-06-20,04:45,GBP,BULL,LONDON,284.45,WIN,3,True,[],TP_PARTIAL_BE,3.0,0.75,8,4,3,1,"['ICT_SWEEP', 'ICT_FVG', 'ICT_CISD', 'ICT_PD', 'SMC_BOS', 'SMC_LIQ', 'SMC_IMBAL', 'WYC_EFFORT']",61.5,B
2025-06-23,08:05,GOLD,BEAR,NEWYORK,-1209.9,LOSS,3,False,['ASIAN_HIGH_BROKEN'],SL_FULL,2.5,0.75,6,2,2,2,"['ICT_SWEEP', 'ICT_PD', 'SMC_LIQ', 'SMC_IMBAL', 'WYC_CAUSE', 'WYC_EFFORT']",46.2,C
2025-06-23,08:10,GOLD,BEAR,NEWYORK,-1170.03,LOSS,3,False,['ASIAN_HIGH_BROKEN'],SL_FULL,3.0,0.75,9,4,3,2,"['ICT_SWEEP', 'ICT_OB', 'ICT_CISD', 'ICT_PD', 'SMC_BOS', 'SMC_CHOCH', 'SMC_IMBAL', 'WYC_CAUSE', 'WYC_EFFORT']",69.2,B
2025-06-23,08:15,GOLD,BEAR,NEWYORK,-782.86,LOSS,3,False,"['ASIAN_HIGH_BROKEN', 'BIG_CANDLE']",SL_FULL,3.0,0.5,8,4,3,1,"['ICT_SWEEP', 'ICT_FVG', 'ICT_CISD', 'ICT_PD', 'SMC_BOS', 'SMC_CHOCH', 'SMC_IMBAL', 'WYC_EFFORT']",61.5,B
2025-06-24,03:30,EUR,BULL,LONDON,-571.4,LOSS,3,False,"['ASIAN_LOW_BROKEN', 'BEARISH_CANDLE', 'BIG_CANDLE']",SL_FULL,2.5,0.5,6,2,3,1,"['ICT_SWEEP', 'ICT_PD', 'SMC_CHOCH', 'SMC_LIQ', 'SMC_IMBAL', 'WYC_SPRING']",46.2,C
2025-06-24,03:40,EUR,BULL,LONDON,-282.08,LOSS,3,False,['ASIAN_LOW_BROKEN'],SL_FULL,3.0,0.25,7,2,3,2,"['ICT_SWEEP', 'ICT_PD', 'SMC_CHOCH', 'SMC_LIQ', 'SMC_IMBAL', 'WYC_TEST', 'WYC_EFFORT']",53.8,C
2025-06-24,03:45,EUR,BULL,LONDON,-283.51,LOSS,3,False,"['ASIAN_LOW_BROKEN', 'BEARISH_CANDLE']",SL_FULL,2.5,0.25,6,3,2,1,"['ICT_SWEEP', 'ICT_OB', 'ICT_PD', 'SMC_CHOCH', 'SMC_IMBAL', 'WYC_TEST']",46.2,C
2025-06-25,04:35,GBP,BULL,LONDON,-305.7,LOSS,3,False,['BEARISH_CANDLE'],SL_FULL,2.5,0.25,6,2,2,2,"['ICT_SWEEP', 'ICT_PD', 'SMC_LIQ', 'SMC_IMBAL', 'WYC_SPRING', 'WYC_CAUSE']",46.2,C
